,TMDB_ID,Name,Birthday,Deathday,Gender,Place of Birth,Popularity
93907,93907,Samuel Tasinaje,,,0,,0.556
8293,8293,Marion Cotillard,1975-09-30,,1,"Paris, France",6.115763
100371,100371,Claire Keim,1975-07-08,,1,,1.4e-05
35917,35917,Catherine Samie,1933-02-03,,1,"Paris, France",3e-06
35077,35077,Didier Flamand,1947-03-12,,0,France,8e-05
37647,37647,Michel Lagueyrie,,,0,,0.168
2954,2954,Jeffrey Wright,1965-12-07,,2,"Washington, D.C., USA",4.619422
7621,7621,Courtney Love,1964-07-09,,1,"San Francisco, California, USA",2.540004
7482,7482,Julian Schnabel,1951-10-26,,2,"Brooklyn, New York, USA",0.007018
7483,7483,Lech Majewski,1953-08-30,,2,"Katowice, Śląskie, Poland",0.07056
7484,7484,John F. Bowe,1964-08-20,,2,"	Minnesota, USA",5.1e-05
109635,109635,Michael Ray Rhodes,,,2,,0.002184
47333,47333,John Wells,1956-05-28,,2,,0.028225
16857,16857,Tom Everett Scott,1970-09-07,,2,"East Bridgewater, Massachusetts, USA",2.86504
6885,6885,Charlize Theron,1975-08-07,,1,"Benoni, Gauteng, South Africa",10.341923
1771,1771,Giovanni Ribisi,1974-12-17,,2,Los Angeles - California - USA,3.476598
101975,101975,William Jordan,1937-10-13,,2,"Milan, Indiana, USA",1.1e-05
1824206,1824206,Nancy Frey-Jarecki,,,1,,0.000102
7401,7401,Lin Shaye,1943-10-12,,1,"Detroit, Michigan, USA",3.965235
60672,60672,Zen Gesner,1970-06-23,,2,"Van Nuys, California, USA",1e-06
9644,9644,Barry Fanaro,,,2,,0.004542
57962,57962,Mort Nathan,,,2,,0.002426
1367508,1367508,Steve Gehrke,1961-05-28,,2,"Los Angeles, California, USA ",1.1e-05
1049720,1049720,Anna Grace,,,0,,3e-06
53923,53923,Aunjanue Ellis,1969-02-21,,1,"San Francisco, California, USA",1.560209
1218139,1218139,Ramya Pratt,,,0,,0.001249
1049741,1049741,Asia Minor,,,0,,0.091728
1046135,1046135,Carl Kwaku Ford,,,2,,6e-06
1049744,1049744,Shondalin,,,0,,0.03024
205639,205639,Jim McKay,1962,,2,"Englewood, New Jersey, USA",1e-05
171497,171497,Denise Casano,,,0,,0.036
41558,41558,Hedy Burress,1973-10-03,,1,"Edwardsville, Illinois, USA",4.3e-05
119311,119311,Jenny Shimizu,1967-06-16,,1,"San Jose, California, USA",0.12
119312,119312,Sarah Rosenberg,,,1,,4e-06
56857,56857,Peter Facinelli,1973-11-26,,2,"Queens, New York, USA",3.520373
6066,6066,Dash Mihok,1974-05-24,,2,"New York City, New York, USA",1.327082
154481,154481,Michelle Brookhurst,,,1,,5.2e-05
222472,222472,Joyce Carol Oates,,,0,,0.6208
1335313,1335313,Elizabeth White,,,0,,1e-06
42582,42582,Linda Henry,,,1,,0.000266
67568,67568,Glen Berry,1978-04-21,,2,,0.071568
218689,218689,Scott Neal,1978-06-10,,2,,3e-06
97434,97434,Tameka Empson,,,1,,0.235921
27632,27632,Ben Daniels,1964-06-10,,0,"Nuneaton, Warwickshire, England, UK",2.064835
214356,214356,Andrew Fraser,,,0,,1.5e-05
162488,162488,Jeillo Edwards,,,0,,0.0012
67570,67570,Hettie MacDonald,,,0,England,6.9e-05
67571,67571,Jonathan Harvey,1968-06-13,,2,,5.5e-05
67572,67572,Jonathan Harvey,,,0,,4.9e-05
987137,987137,Nancy Sit Ka-Yin,,,1,,0.070056
118352,118352,Tats Lau,1963-02-23,,2,"Hong Kong, China",0.032757
65934,65934,Vincent Kok,1965-08-15,,2,Hong Kong,2.073481
122816,122816,Lee Siu-Kei,,,2,,0.63303
87944,87944,Law Kar-Ying,1947-08-27,,2,"Guangzhou, Guangdong, China",1.69667
25251,25251,Lam Suet,,,2,"Tianjin, Hong Kong",1.85648
118355,118355,Lee Lik-Chi,1961-05-01,,2,"Hong Kong, China",0.000431
17352,17352,Marianne Jean-Baptiste,1967-04-26,,1,"London, England, UK",1.291897
127164,127164,Phyllis Logan,1956-01-11,,1,"Paisley, Scotland",0.013513
68384,68384,Claire Rushbrook,1970,,1,"Hertfordshire, United Kingdom",1.111778
93177,93177,Lee Ross,1971,,2,Luton - Bedfordshire - England - UK,0.001147
72305,72305,Lesley Manville,1956-03-12,,1,"Brighton, England, UK",2.991992
42998,42998,Elizabeth Berrington,1970-08-03,,1,"Wallasey, Merseyside, England",4e-06
145694,145694,Michele Austin,,,1,,1e-06
5319,5319,Ron Cook,,,2,"South Shields, Tyne and Wear, England, UK",0.001701
9575,9575,Jada Pinkett Smith,1971-09-18,,1,"Baltimore, Maryland, USA",4.07368
15758,15758,Queen Latifah,1970-03-18,,1,"Newark, New Jersey, USA ",3.997055
55314,55314,Kimberly Elise,1967-04-17,,1,"Minneapolis, Minnesota, United States",1.278329
56871,56871,Blair Underwood,1964-08-25,,2,"Tacoma, Washington, USA",1.740011
58681,58681,Ella Joyce,1954-06-12,,1,"Chicago, Illinois, USA",0.000753
43524,43524,Charles Robinson,1945-11-09,,2,"Houston, Texas, USA",0.172163
2041,2041,Dr. Dre,1965-02-18,,2,"Los Angeles, California, USA",5.7e-05
305427,305427,WC,,,2,,0.0
57679,57679,Takashi Bufford,,,0,,8.3e-05
20848,20848,Rumer Willis,1988-08-16,,1,"Paducah, Kentucky, U.S.",0.77014
60796,60796,Jerry Grayson,,,2,,0.014549
1637030,1637030,Carl Hiaasen,,,0,,0.000276
1183454,1183454,Robin Squibb,,,0,,0.001361
15675,15675,Alison Elliott,1970-05-19,,1,"San Francisco, California, USA",1.00644
53806,53806,Kieran Mulroney,1965-09-24,,2,"Alexandria, Virginia, US",1.21764
116128,116128,John M. Jackson,1950-06-01,,2,Baton Rouge - Louisiana - USA,0.074054
1232954,1232954,Lee David Zlotoff,,,0,,1e-06
126418,126418,Howie Long,1960-01-06,,2,"Charlestown, Massachusetts, USA",0.88928
61216,61216,Vyto Ruginis,1956-04-17,,2,"Wolverhampton, Staffordshire, England, UK",1.377884
23678,23678,Michael Jordan,1963-02-17,,2,"Brooklyn, New York, U.S.",0.26529
23679,23679,Billy West,1950-04-16,,2,"Detroit, Michigan, USA",1.122681
23680,23680,Dee Bradley Baker,1962-08-31,,2,"Bloomington, Indiana, USA",2.288383
23681,23681,Brandon Hammond,1984-02-06,,2,,1.5e-05
23682,23682,Larry Bird,1956-12-07,,2,,0.000233
1211812,1211812,Charles Barkley,1963-02-20,,0,Leeds - Alabama - USA,0.556
1814205,1814205,Austin McCann,,,0,,8.5e-05
1242138,1242138,Morgan,,,0,,0.0
94978,94978,Christina Pickles,1935-02-17,,1,"Yorkshire, England",0.081166
91850,91850,Jennifer Leigh Warren,,,1,,1.3e-05
156633,156633,Tracy Vilar,1968-04-12,,1,,0.000334
9206,9206,Neve Campbell,1973-10-03,,1,"Guelph, Ontario, Canada",2.885562
19222,19222,Rachel True,1966-11-15,,1,"New York City, New York, USA",5.5e-05
22108,22108,Skeet Ulrich,1970-01-20,,2,"Lynchburg, Virginia, USA",1.54964
15286,15286,Christine Taylor,1971-07-30,,1,"Allentown, Pennsylvania, USA",1.249378
211998,211998,Nathaniel Marston,1975-07-09,,2,Sharon - Connecticut - USA,1.501275
41549,41549,Andrew Fleming,1965-12-30,,2,USA,1.230548
28410,28410,Jake Busey,1971-06-15,,2,Los Angeles - California - USA,2.283123
37822,37822,Peter Dobson,1964-07-16,,2,,0.003151
101776,101776,Jim Fyfe,,,2,,0.179787
101777,101777,Julianna McCarthy,1929-08-17,,1,"Erie, Pennsylvania, USA",0.548521
1424641,1424641,Merrin Ruck,,,0,,0.004854
4461,4461,Helle Dolleris,1965-08-05,,1,,0.000149
1569,1569,Ellen Hillingsø,1967-03-09,,1,,2.1e-05
41906,41906,Nicolaj Kopernikus,1967-08-09,,2,,0.121632
47151,47151,Ove Sprogøe,1919-12-21,2004-09-14,2,"Odense, Denmark",2.756747
73214,73214,Preben Kristensen,,,0,,0.0
91637,91637,Jarl Friis-Mikkelsen,1951-12-01,,2,,5.2e-05
1207277,1207277,Bjarne G. Nielsen,,,0,,0.4
88544,88544,Tommy Kenter,1950-04-05,,2,"Copenhagen, Denmark",0.002324
32683,32683,Sidse Babett Knudsen,1968-11-22,,1,Copenhagen - Denmark,1.625305
22676,22676,Ole Bornedal,1959-05-26,,2,"Nørresundby, Denmark",0.016349
20999,20999,Mark Williams,1959-08-22,,2,"Bromsgrove, Worcestershire, England, UK",0.278141
940,940,John Shrapnel,1942-04-27,,2,"Birmingham, West Midlands, England, UK",2.430979
27391,27391,Anna Galiena,1954-12-22,,1,"Roma, Lazio, Italy",1.045789
20710,20710,Chiara Mastroianni,1972-05-28,,1,"Paris, France",0.904155
28626,28626,Arielle Dombasle,1953-04-27,,1,"Norwich, Connecticut, USA",0.709636
20918,20918,Jean-Yves Gautier,,,0,,1e-06
26100,26100,Melvil Poupaud,1973-01-26,,2,"Paris, France",3.195322
548643,548643,Jacques Pieiller,,,0,,2e-06
583686,583686,Pierre Bellemare,,,0,,0.012447
64750,64750,Pascal Bonitzer,,,0,,0.0002
33689,33689,Charlayne Woodard,1953-12-29,,1,"Albany, New York, USA",0.067826
157108,157108,Alexandra Kyle,1988-11-11,,1,Los Angeles - California - USA,0.01512
1594448,1594448,Erika Holzer,,,0,,0.0
67803,67803,Amanda Silver,,,1,,2.610442
67802,67802,Rick Jaffa,1989-06-29,,2,,3.804606
819,819,Edward Norton,1969-08-18,,2,"Boston, Massachusetts, USA",5.878534
8192,8192,Joe Spano,1946-07-07,,2,San Francisco - California - USA,1.122546
17812,17812,Gregory Hoblit,1944-11-27,,2,Abilene - Texas - USA,1.295546
17813,17813,William Diehl,,,0,,1e-06
17814,17814,Steve Shagan,1927-10-25,2015-11-30,2,,0.000162
68108,68108,Chris Gartin,1968-01-12,,2,"New York City, New York, USA ",0.89161
106474,106474,Marcelo Tubert,1952,,2,"Córdoba, Argentina",0.003072
86511,86511,Marcos Hernández,,,2,,0.000152
130735,130735,José Ramón Rosario,,,0,,0.001292
43010,43010,"Thomas Rosales, Jr.",1948-02-03,,0,El Paso - Texas - USA,1.070785
973,973,Jason Flemyng,1966-09-25,,2,"Putney, London, England, UK ",5.50239
12763,12763,Joseph Fiennes,1970-05-27,,2,"Salisbury, Wiltshire, England, UK",3.169743
96974,96974,Carlo Cecchi,1939-01-25,,2,"Florence, Tuscany, Italy",0.1024
87435,87435,Donal McCann,1943-05-07,1999-07-17,2,"Dublin, Ireland",0.0504
582128,582128,Anna Maria Gherardi,,,0,,8.8e-05
47276,47276,Susan Minot,,,0,,1e-06
28463,28463,Jean-Pierre Darroussin,1953-12-04,,2,"Courbevoie, Hauts-de-Seine, France",1.049446
20080,20080,Catherine Frot,1956-05-01,,1,"Paris,France",0.095028
28279,28279,Agnès Jaoui,1964-10-19,,1,"Antony, Seine",1.4e-05
64541,64541,Wladimir Yordanoff,1954-03-28,,2,"Chatou, France",0.000801
538990,538990,Sophie Simon,,,0,,0.06552
18065,18065,Jimmy Nail,1954-03-16,,2,"Newcastle, UK",0.00889
1306206,1306206,Victoria Sus,,,0,,1.8e-05
1403819,1403819,Julian Littman,,,0,,0.4
53937,53937,Olga Merediz,1956-02-15,,1,Guantanamo Bay - Cuba,0.156
1242153,1242153,Laura Pallas,,,0,,1e-06
1278498,1278498,Julia Worsley,,,0,,0.000572
1403820,1403820,María Luján Hidalgo,,,0,,0.002195
142955,142955,Alison Armitage,1965-02-26,,1,"High Wycombe, England, UK",0.804727
67778,67778,Jonathan Lipnicki,1990-10-22,,2,"Westlake Village, California, USA",0.577654
12217,12217,Jay Mohr,1970-08-23,,2,"Verona, New Jersey, USA",1.247151
1187609,1187609,W.D. Hogan,,,0,,0.000197
2173,2173,Valentina Vargas,1964-12-31,,1,"Santiago de Chile, Chile",1.628619
55957,55957,Charlotte Chatton,1975,,1,"London, England",0.029635
36801,36801,Adam Scott,1973-04-03,,2,Santa Cruz - California - USA,3.406161
55959,55959,Mickey Cottrell,,,0,,8e-06
55960,55960,Louis Turenne,1933-11-26,,2,"Montréal, Québec, Canada",0.4
55961,55961,Courtland Mead,1987-04-19,,2,"Mission Viejo, California, USA",0.00257
55962,55962,Louis Mustillo,1958-05-28,,2,,0.265934
55963,55963,Jody St. Michael,,,0,,0.0
176246,176246,Kevin Yagher,1962-06-23,,0,Illinois - USA,0.001361
55116,55116,Joe Chappelle,,,2,,0.013556
2229,2229,Catherine Keener,1959-03-23,,1,Miami - Florida - USA,4.090241
8256,8256,Anne Heche,1969-05-25,,1,"Aurora, Ohio, USA",3.698483
36631,36631,Randall Batinkoff,1968-10-16,,2,Monticello - New York - USA,1.770782
143150,143150,Amy Braverman,,,0,,0.006934
143151,143151,Miranda Rhyne,,,0,,1e-06
18472,18472,Kevin Corrigan,1969-03-27,,2,"The Bronx, New York, USA",3.144692
56539,56539,Nicole Holofcener,1960-03-22,,1,New York City - New York - USA,0.000134
2955,2955,Chris Cooper,1951-07-09,,2,"Kansas City, Missouri, USA",3.058543
158354,158354,Stephen J. Lang,,,2,,1e-06
155575,155575,Oni Faida Lampley,,,0,,9e-06
61010,61010,LaTanya Richardson Jackson,1949-10-21,,1,"Atlanta, Georgia, USA",0.369619
11315,11315,Noah Emmerich,1965-02-27,,2,New York City - New York - USA,2.050216
23931,23931,Mira Sorvino,1967-09-28,,1,"Tenafly, New Jersey, USA",2.166236
34849,34849,Ted Demme,1963-10-26,2002-01-13,2,"New York City, New York, USA",1.15509
3228,3228,Scott Rosenberg,1963-04-24,,2,,1.427433
1399481,1399481,Wendy Lee Roberts,,,1,,1e-06
37252,37252,Yvonne Zima,1989-01-16,,1,"Phillipsburg, New Jersey, USA",2.108485
14886,14886,Craig Bierko,1964-08-18,,2,"Rye Brook, New York, USA",3.09953
126471,126471,Tom Amandes,1959-03-09,,2,"Chicago, Illinois, USA",2.421119
8979,8979,Patrick Malahide,1945-03-24,,2,"Berkshire, England, UK",0.103386
141458,141458,Joseph McKenna,,,2,,0.0
25972,25972,Melina Kanakaredes,1967-04-23,,1,"Akron, Ohio, USA",0.68202
95903,95903,Terry Pratchett,1948-04-28,2015-03-12,2,"Beaconsfield, Buckinghamshire, England, UK",0.005568
523,523,Tom Jones,1940-06-07,,2,"Trefforest, Pontypridd, Glamorgan, Wales, UK",0.520063
513,513,Jonathan Gems,,,0," London, United Kingdom",0.000625
33196,33196,Jake Lloyd,1989-03-05,,2,"Fort Collins, Colorado, U.S.",0.657272
35159,35159,Laraine Newman,1952-03-02,,1,"Los Angeles, California, USA",0.883015
981033,981033,E.J. De la Pena,,,0,,0.0
129317,129317,Robert Conrad,1929-03-01,,2,"Chicago, Illinois, U.S.",0.211767
57117,57117,Randy Kornfield,,,2,,0.036
5471,5471,Naveen Andrews,1969-01-17,,2,"London, England, UK",2.551273
5473,5473,Julian Wadham,1958-08-07,,2,"England, UK",1.571456
5480,5480,Torri Higginson,1966-12-06,,1,"Burlington, Ontario, Canada",0.018112
5474,5474,Kevin Whately,1951-02-06,,2,,0.002093
2239,2239,Anthony Minghella,1954-01-06,2008-03-18,2,"Ryde, Isle of Wight, England, UK",1.131883
5495,5495,Michael Ondaatje,1943-10-12,,2,"Colombo, Ceylon. [now Sri Lanka]",0.025078
15277,15277,Jon Favreau,1966-10-19,,2,"Queens, New York, USA",4.408251
4937,4937,Vince Vaughn,1970-03-28,,2,Minneapolis - Minnesota - USA,4.061553
17402,17402,Ron Livingston,1967-06-05,,2,"Cedar Rapids, Iowa, USA",4.806062
64715,64715,Patrick Van Horn,1969-08-19,,2,USA,0.000887
110141,110141,Alex Désert,1968-07-18,,0,New York City - New York - USA,0.296793
171233,171233,Deena Martin,,,1,,0.036
177114,177114,Katherine Kendall,1969-08-12,,1,"Memphis, Tennessee, USA",9.7e-05
35980,35980,Brooke Langton,1970-11-27,,1,Arizona - USA,0.825332
41690,41690,Blake Lindsley,1973-12-19,,1,Los Angeles - California - USA,4.9e-05
11694,11694,Doug Liman,1965-07-24,,2,"New York City, New York, USA",1.616615
1537703,1537703,Paul S. Alcus,,,0,,0.0
11213,11213,Pam Ferris,1948-05-11,,1,"Hannover, Germany",1.570678
109693,109693,Brian Levinson,1982-10-27,,2,"Los Angeles County, California, USA",3e-06
109694,109694,Kiami Davael,1986-08-21,,1,"Kentucky, USA",0.000312
156734,156734,Jimmy Karz,1984-07-26,,2,"Los Angeles, California, USA",1.6e-05
20213,20213,Nicholas Kazan,,,2,"New York, USA",2.9e-05
13240,13240,Mark Wahlberg,1971-06-05,,2,"Boston, Massachusetts, USA",6.221783
368,368,Reese Witherspoon,1976-03-22,,1,"New Orleans, Louisiana, USA",4.482522
65590,65590,Christopher Gray,,,2,,0.098784
144129,144129,Tracy Fraim,,,2,,5e-06
1328752,1328752,Jason Kristofer,1972-03-12,,2,,8.4e-05
15032,15032,Jed Rees,1970-03-08,,2,"Vancouver, British Columbia, Canada",0.066942
49961,49961,Michelle Trachtenberg,1985-10-11,,1,"New York, City, New York, USA",2.764552
52475,52475,J. Smith-Cameron,1957-09-07,,1," Louisville, Kentucky, USA",1.170864
20814,20814,Gregory Smith,1983-07-06,,2,"Toronto, Ontario,  Canada",0.320885
18320,18320,Bronwen Hughes,,,1,,0.000125
1213071,1213071,Douglas Petrie,,,2,,0.000572
163496,163496,Theresa Rebeck,,,1,,0.000192
1245,1245,Scarlett Johansson,1984-11-22,,1,"New York City, New York, USA",43.319671
935917,935917,Aleska Palladino,,,0,,0.004083
21275,21275,Dean Silvers,,,0,,1.8e-05
1018643,1018643,Marlen Hecht,,,0,,0.12
1380393,1380393,Forrest Silvers,,,0,,0.00635
1015616,1015616,Vanessa Johansson,1980-01-12,,1,"New York City, New York, USA",0.000128
124092,124092,Lisa Krueger,,,1,,0.8
3211,3211,Dale Dye,1944-10-08,,2,"Cape Girardeau, Missouri, USA",0.008393
15320,15320,Marcel Iureș,1951-08-02,,2,"Bailesti, Romania",1.063685
15312,15312,Bruce Geller,1930-10-13,1978-05-21,2,,2.475059
3310,3310,Nick Moore,,,2,,0.000157
41087,41087,Leslie Mann,1972-03-26,,1,"San Francisco, California, USA",2.947124
43120,43120,Andy Dick,1965-12-21,,2,"Charleston, South Carolina, U.S",2.595923
60082,60082,Lou Holtz Jr.,,,0,,0.080429
78501,78501,Melissa Joan Hart,1976-04-18,,1,Smithtown - Long Island - New York - USA,2.593628
52508,52508,Tobias Mehler,1976-04-01,,2,"Yellowknife, Northwest Territories, Canada",0.037878
43301,43301,Sherry Miller,1950-05-07,,1,Canada ,0.021953
96391,96391,Charlene Fernetz,1960-03-23,,1,"Saskatchewan, Canada",0.000156
96392,96392,Michelle Beaudoin,1975-08-25,,1,"Edmonton, Alberta, Canada",0.000282
10859,10859,Ryan Reynolds,1976-10-23,,2,"Vancouver, British Columbia, Canada",6.996501
96390,96390,Kathryn Wallack,,,0,,0.156
6195,6195,Harold Perrineau,1963-08-07,,2,Brooklyn - New York - USA,1.322748
6201,6201,Baz Luhrmann,1962-09-17,,2,"New South Wales, Australia",0.0471
6211,6211,Craig Pearce,,,2,,0.186358
97341,97341,Ken Kaneko,,,0,,4.9e-05
74862,74862,Masanobu Ando,1975-05-19,,2,"Kanagawa, Japan",1.648764
97342,97342,Leo Morimoto,1943-02-13,,2,"Aichi Prefecture, Japan",0.005228
97343,97343,Hatsuo Yamaya,,,0,,7e-06
97344,97344,Michisuke Kashiwaya,,,0,,4.2e-05
97345,97345,Mitsuko Oka,,,0,,0.072
4994,4994,Ryo Ishibashi,1956-07-20,,2,"Kurume, Fukuoka, Kyushu, Japan",1.063766
58615,58615,Moro Morooka,,,0,,0.07056
13257,13257,Yûko Daike,1971-08-09,,1,"Kōchi, Japan",0.2352
189427,189427,Gawn Grainger,1940-10-12,,2,,0.79352
185826,185826,Rhian Morgan,,,1,,0.05004
134892,134892,Menna Trussler,,,0,,1.1e-05
7026,7026,Rhys Ifans,1967-07-22,,2,"Haverfordwest, Pembrokeshire, Wales, UK",4.042795
109469,109469,Anton Chekhov,1860-01-29,1904-07-15,2,"Taganrog, Russia",0.001898
10489,10489,Jack McGee,1949-02-02,,2,South Bronx - New York - USA,0.269114
54649,54649,Louis Mandylor,1966-09-13,,2," Melbourne, Australia",2.527367
93345,93345,Ryan Cutrona,1949-07-29,,2,"West Point, New York, USA",0.010247
74604,74604,Ze'ev Revach,,,0,,1e-05
56984,56984,Janet Gunn,1961-11-02,,1,"Fort Worth, Texas, USA",0.018918
41757,41757,Aki Aleong,1934-12-19,,2,"Port of Spain, Trinidad, Trinidad and Tobago",0.212856
947361,947361,Abdel Qissi,,,0,,0.000801
56986,56986,Steve Klein,,,0,,5e-06
56987,56987,Paul Mones,,,0,,0.000489
53372,53372,Nandita Das,1969-11-07,,1,,0.242243
85672,85672,Shabana Azmi,1950-09-18,,1,"New Delhi, India",2.560333
575880,575880,Jaaved Jaaferi,,,0,,0.000211
53377,53377,Kulbhushan Kharbanda,1944-10-21,,2,"Hasan Abdal, Punjab, British India",1.8e-05
575881,575881,Kushal Rekhi,,,0,,0.0
106461,106461,Ranjit Chowdhry,,,0,,0.041489
1761464,1761464,Karishma Jhalani,,,0,,0.1704
1470303,1470303,Alice Poon,,,0,,0.0
1192817,1192817,Ram Gopal Bajaj,,,0,,0.036
43416,43416,Vinay Pathak,,,2,,0.083766
4760,4760,Deepa Mehta,1950-01-01,,1,"Amritsar, India",0.004754
54122,54122,Gwen Verdon,1925-01-13,2000-10-18,1,,0.460992
452,452,Margo Martindale,1951-07-18,,1,"Jacksonville, Texas, USA",0.079919
59635,59635,Jerry Zaks,1946-09-07,,2,"Stuttgart, Germany",0.001373
59636,59636,Scott McPherson,,,0,,0.4
57705,57705,Anne Rapp,,,0,,0.036
112135,112135,Masami Kikuchi,1960-04-24,,2,"Chino, Nagano Prefecture, Japan",0.000178
81860,81860,Ai Orikasa,1963-12-12,,1,"Tokyo Prefecture, Japan",0.028046
110667,110667,Chisa Yokoyama,,,0,,0.002304
126690,126690,Ryuuzaburou Ootomo,1952-05-18,,2,"Tokyo Prefecture, Japan",0.005982
60757,60757,Yumi Takada,1975-09-21,,1,"Tokyo Prefecture, Japan",0.001015
112140,112140,Etsuko Kozakura,1971-02-22,,0,"Mizuho, Nishitama, Tokyo, Japan",0.031367
9706,9706,Toshiyuki Morikawa,1967-01-26,,2,"Yokohama, Kanagawa Prefecture, Japan",2.044467
112138,112138,Yuko Mizutani,1964-11-04,2016-05-17,1,"Ama, Aichi Prefecture, Japan",0.000211
148098,148098,Hiroshi Negishi,1960-07-18,,2,,8e-06
554868,554868,Masaki Kajishima,1962-03-15,,2,"Okayama Prefecture, Japan",7.2e-05
554869,554869,Ryôe Tsukimura,,,0,,3e-06
935083,935083,Hekiru Shiina,1974-03-12,,1,,3.5e-05
126279,126279,Junpei Takiguchi,1931-04-17,2011-08-29,2,"Chiba Prefecture, Japan",0.000624
553282,553282,Yasunori Matsumoto,1960-02-07,,2,"Matsudo, Chiba, Japan",1.1e-05
129815,129815,Mika Kanai,1964-03-18,,0,,0.013611
87583,87583,Chafurin,1961-12-04,,2,"Saitama Prefecture, Japan",0.00166
1126222,1126222,Kazunori Ikegami,,,0,,5e-05
1126225,1126225,Masashi Kubota,,,2,,0.12
15370,15370,Gretchen Mol,1972-11-08,,1,"Deep River, Connecticut, USA",1.580422
87707,87707,John Ventimiglia,1963-07-17,,2,"Ridgewood - Queens - New York, USA",0.292786
54041,54041,Paul Hipp,1963-07-17,,2,,0.000949
30020,30020,Michael J. Nelson,1964-10-11,,2,"St. Charles, Illinois",5e-06
30019,30019,Trace Beaulieu,1958-11-06,,0,,3e-06
30021,30021,Jim Mallon,,,2,,0.036096
30022,30022,Kevin Murphy,1956-11-03,,2,River Forest - Illinois - USA,0.4
30023,30023,John Brady,,,2,,0.156
117650,117650,Mary Jo Pehl,,,0,,0.004768
1228357,1228357,Paul Chaplin,,,0,,0.051401
1228337,1228337,Bridget Jones Nelson,1964-09-24,,1,,0.575807
30024,30024,Joel Hodgson,1960-02-20,,2,"Stevens Point, Wisconsin",0.590866
53302,53302,Elizabeth Lawrence,1922-05-03,2000-06-11,1,"Huntington, West Virginia, USA",8e-06
62595,62595,Mary Pat Gleason,1950-02-23,,1,Lake City - Minnesota - USA,1.039177
55476,55476,Nicholas Hytner,1956-05-07,,2,"Manchester, England, UK",0.7984
23880,23880,Steven Seagal,1952-04-10,,2,"Lansing, Michigan, USA",4.68376
12796,12796,Johnny Strong,,,2,"Los Angeles, California, USA",0.000363
16662,16662,Richard Gant,1944-03-10,,2,,0.000602
35155,35155,John Gray,,,2,,0.000907
10947,10947,Kevin Brodbin,,,2,,0.538298
9707,9707,Ayumi Ito,1980-04-14,,1,"Tokyo, Japan",0.60222
55782,55782,Chara,1968-01-13,,0,,0.003048
55783,55783,Hiroshi Mikami,1962-07-23,,0,Tokyo - Japan,0.4
55784,55784,Yosuke Eguchi,1967-12-31,,2,,0.339625
46624,46624,Atsuro Watabe,1968-05-05,,2,"Tokyo, Japan",0.593416
125100,125100,Andy Hui Chi-On,1967-08-12,,0,"Hong Kong, China",0.646957
78349,78349,Tomoko Yamaguchi,1964-10-20,,0,,0.56536
28776,28776,Mickey Curtis,1938-07-23,,2,Tokyo,0.002708
19857,19857,Kaori Momoi,1952-04-08,,1,"Tokyo, Japan",1.7e-05
55785,55785,Shunji Iwai,1963-01-24,,2,,0.4
96554,96554,Mary Mara,1960-09-21,,1,"Syracuse, New York, USA",0.008051
1429026,1429026,Susie Bright,,,0,,1e-06
1218682,1218682,Margaret Smith,,,1,"Chicago, Illinois, USA ",2e-06
152345,152345,Barry Kivel,,,2,,0.017424
